3.9457965351620144e-19	1.1549847560074697e-14
3.9630176068207648e-19	1.1322138972708217e-14
4.0993442816486206e-19	1.3917437554261168e-14
4.0802998468388824e-19	1.517794962480927e-14
4.0768013238702345e-19	1.472912320657927e-14
4.086254227477434e-19	1.4432041231502412e-14
4.0689406109146515e-19	1.4152950291284015e-14
4.169395603728177e-19	1.376793139367849e-14
4.2024946470085214e-19	1.3488606317998637e-14
4.2670866262577733e-19	1.325834495582488e-14
4.2419196938281743e-19	1.2702697510407645e-14
4.2372439969097164e-19	1.2342374828314224e-14
4.2372439969097164e-19	1.2114526363400778e-14
4.2290739252931625e-19	1.186139000643008e-14
4.2290739252931625e-19	1.1623105999407922e-14
4.2290739252931625e-19	1.1389608890714838e-14
4.2241794457952373e-19	1.1129391259017055e-14
4.2405164432620085e-19	1.0873513865775862e-14
4.2263540702956456e-19	1.0540115476824554e-14
4.2372439969097164e-19	1.0425271464856384e-14
4.303175348715801e-19	1.456438699698512e-14
4.3269700574819853e-19	1.4237597219577573e-14
4.37857517009748e-19	1.3819776182819661e-14
4.40400089752299e-19	1.3554537666838346e-14
4.486674496016807e-19	1.351586430307276e-14
4.521539329888073e-19	1.3204151010428753e-14
4.49415927366054e-19	1.2758906291588425e-14
4.522874191548319e-19	1.2448940833637158e-14
4.499738754657689e-19	1.2048492838189222e-14
4.554659996956454e-19	1.1969465471304754e-14
4.531611850598596e-19	1.1658590695078555e-14
4.52462037451149e-19	1.1402546912033563e-14
4.586163365313796e-19	1.3848046445306417e-14
4.666521675294142e-19	1.159263374396586e-14
4.74462371735122e-19	1.273218488708202e-14
4.732277574279531e-19	1.2338500143819186e-14
4.723912708937889e-19	1.2055814801734202e-14
4.763586412158943e-19	1.1971592984766475e-14
4.75516620471009e-19	1.3182299484372351e-14
4.74828801579336e-19	1.347208981718402e-14
4.985760881660755e-19	1.3443428699629968e-14
4.96764836915106e-19	1.2999962596751815e-14
4.963814788264721e-19	1.272271442110097e-14
4.933252452394102e-19	1.2407141137357148e-14
4.933796554819169e-19	1.2152094852630505e-14
4.90876969421192e-19	1.1848211586681645e-14
4.93039689894907e-19	1.1650891509057e-14
4.921840152202675e-19	1.1346147962696523e-14
4.916143906134966e-19	1.1091014822038814e-14
4.918041921947435e-19	1.084835970924945e-14
4.897203988883036e-19	1.0574649670064114e-14
5.01840084349472e-19	1.4196500950462802e-14
5.041051553328047e-19	1.3920917868990226e-14
5.021630417351215e-19	1.4591223684952994e-14
5.176263810372459e-19	1.4038254621777889e-14
5.153479169929148e-19	1.3605746067151659e-14
5.136456530649717e-19	1.3295387054045424e-14
5.142597098907575e-19	1.303785590006651e-14
5.187693878728748e-19	1.2758703672162947e-14
5.179118964298937e-19	1.2383429104203855e-14
5.183118825759633e-19	1.213283257609542e-14
5.1711284991874135e-19	1.184191355388018e-14
5.1711284991874135e-19	1.1604020810205185e-14
5.1591659103414885e-19	1.1318209787640968e-14
5.189124410785914e-19	1.1174035620908667e-14
5.185787116094278e-19	1.0857056374639211e-14
5.219256875736324e-19	1.1120329157070434e-14
5.284125555065995e-19	1.4757766621607932e-14
5.310708188844699e-19	1.4431846663709956e-14
5.456161121094839e-19	1.445505968489345e-14
5.4363064073354005e-19	1.4094623774039404e-14
5.408979099525063e-19	1.370582843777946e-14
5.426755274130622e-19	1.3489345891806942e-14
5.455203887739846e-19	1.3211986538373008e-14
